id,intent_id,domain,profile_id,stress_id,profile_mode,flag,synthetic,base_story,user_story,given,when,scope_supported,decision_reason,expected_action,output_type,then,ui_requirement,failure_to_avoid,acceptance,evidence_status
LC-03800,y_te-08,y_te,P10,S10,returning,urgent,True,"Là người quay lại sau lần trước còn vướng, tôi muốn tìm thông tin chương trình khám cộng đồng, để không đến nhầm lịch cũ.","Là người quay lại sau lần trước còn vướng, tôi muốn tìm thông tin chương trình khám cộng đồng, để không đến nhầm lịch cũ. Bối cảnh hiện tại: đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện.",đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nguy cơ tức thời được ưu tiên hơn hành trình thủ tục.,URGENT_HELP,OUT_OF_SCOPE,Dừng hành trình thủ tục; ưu tiên liên hệ trợ giúp khẩn đã xác minh hoặc người hỗ trợ tại chỗ.,"khôi phục thông tin tự chọn và hỏi việc còn vướng, không giả định hồ sơ đã nộp","ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục","Thực hiện URGENT_HELP; khôi phục thông tin tự chọn và hỏi việc còn vướng, không giả định hồ sơ đã nộp; ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03801,y_te-09,y_te,P01,S01,self,clean,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt.","thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",không biến phiếu chuẩn bị thành kết luận đủ điều kiện,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; không biến phiếu chuẩn bị thành kết luận đủ điều kiện.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03802,y_te-09,y_te,P01,S02,self,unknown_area,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: chỉ biết tên quận cũ, chưa xác định phường hiện tại.","chỉ biết tên quận cũ, chưa xác định phường hiện tại",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Chưa xác định địa bàn thì không áp nội dung địa phương.,ASK_AREA,OUT_OF_SCOPE,Hỏi lại phường hiện tại hoặc hỗ trợ xác minh địa bàn; chưa xuất checklist địa phương.,"hiển thị ngắn, rõ từng bước",không đoán địa giới từ tên đường hoặc tên quận cũ,"Thực hiện ASK_AREA; hiển thị ngắn, rõ từng bước; không đoán địa giới từ tên đường hoặc tên quận cũ.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03803,y_te-09,y_te,P01,S03,self,outside,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: xác nhận việc cần giải quyết ở ngoài phường Liên Chiểu.",xác nhận việc cần giải quyết ở ngoài phường Liên Chiểu,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Phạm vi hướng dẫn phụ thuộc địa bàn được xác nhận.,OUTSIDE,OUT_OF_SCOPE,Thông báo ngoài địa bàn; mở danh mục chính thức để người dùng chọn nơi phù hợp.,"hiển thị ngắn, rõ từng bước",không áp hướng dẫn địa phương sang nơi khác,"Thực hiện OUTSIDE; hiển thị ngắn, rõ từng bước; không áp hướng dẫn địa phương sang nơi khác.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03804,y_te-09,y_te,P01,S04,self,stale,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: nguồn hướng dẫn đã quá ngày rà soát quy định trong bộ dữ liệu.",nguồn hướng dẫn đã quá ngày rà soát quy định trong bộ dữ liệu,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",không trình bày dữ liệu cũ như đang còn hiệu lực,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; không trình bày dữ liệu cũ như đang còn hiệu lực.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03805,y_te-09,y_te,P01,S05,self,conflict,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: hai nguồn chính thức đưa thông tin khác nhau.",hai nguồn chính thức đưa thông tin khác nhau,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",không tự chọn nguồn thuận tiện hoặc ghép hai phiên bản,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; không tự chọn nguồn thuận tiện hoặc ghép hai phiên bản.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03806,y_te-09,y_te,P01,S06,self,missing_fact,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: người dùng chưa biết một điều kiện quyết định nhánh.",người dùng chưa biết một điều kiện quyết định nhánh,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",cho phép không biết; không tự điền điều kiện,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; cho phép không biết; không tự điền điều kiện.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03807,y_te-09,y_te,P01,S07,self,sensitive,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: người dùng định dán ảnh căn cước hoặc mã đăng nhập vào ô hỏi.",người dùng định dán ảnh căn cước hoặc mã đăng nhập vào ô hỏi,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Đầu vào nhạy cảm không cần thiết cho nhiệm vụ chuẩn bị.,REMOVE_SENSITIVE,OUT_OF_SCOPE,"Không nhận ảnh giấy tờ, mật khẩu, OTP; bỏ nội dung nhạy cảm và tiếp tục bằng thông tin phân loại.","hiển thị ngắn, rõ từng bước",chặn đầu vào nhạy cảm trước khi gửi ra dịch vụ ngoài,"Thực hiện REMOVE_SENSITIVE; hiển thị ngắn, rõ từng bước; chặn đầu vào nhạy cảm trước khi gửi ra dịch vụ ngoài.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03808,y_te-09,y_te,P01,S08,self,offline,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: mất mạng sau khi đã mở được phiếu, không thể kiểm tra phiên bản mới.","mất mạng sau khi đã mở được phiếu, không thể kiểm tra phiên bản mới",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",chỉ xem lại phiếu có mốc thời gian; không khẳng định vừa xác minh,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; chỉ xem lại phiếu có mốc thời gian; không khẳng định vừa xác minh.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03809,y_te-09,y_te,P01,S09,self,ai_down,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: dịch vụ AI hết hạn mức hoặc không phản hồi.",dịch vụ AI hết hạn mức hoặc không phản hồi,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","hiển thị ngắn, rõ từng bước",luồng lựa chọn và phiếu đã duyệt vẫn phải dùng được,"Thực hiện OFFICIAL_REDIRECT; hiển thị ngắn, rõ từng bước; luồng lựa chọn và phiếu đã duyệt vẫn phải dùng được.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03810,y_te-09,y_te,P01,S10,self,urgent,True,"Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người có thể tự thao tác trên điện thoại cá nhân, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện.",đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nguy cơ tức thời được ưu tiên hơn hành trình thủ tục.,URGENT_HELP,OUT_OF_SCOPE,Dừng hành trình thủ tục; ưu tiên liên hệ trợ giúp khẩn đã xác minh hoặc người hỗ trợ tại chỗ.,"hiển thị ngắn, rõ từng bước","ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục","Thực hiện URGENT_HELP; hiển thị ngắn, rõ từng bước; ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-03811,y_te-09,y_te,P02,S01,low_literacy,clean,True,"Là người ít quen thao tác số, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi.","Là người ít quen thao tác số, tôi muốn tìm kênh phản ánh cơ sở y tế, để gửi phản ánh đúng nơi. Bối cảnh hiện tại: thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt.","thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.","câu ngắn, lựa chọn rõ, luôn có nút nhờ hỗ trợ",không biến phiếu chuẩn bị thành kết luận đủ điều kiện,"Thực hiện OFFICIAL_REDIRECT; câu ngắn, lựa chọn rõ, luôn có nút nhờ hỗ trợ; không biến phiếu chuẩn bị thành kết luận đủ điều kiện.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
