"id","name","category","categoryLabel","address","street","ward","source","verificationMethod","coordinates.lat","coordinates.lng","notes"
"poi-lc-1130","Điểm cấp nước uống miễn phí thanh niên (Số 66 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 66 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1131","Trạm bảo dưỡng xe nâng & Cơ khí (Số 70 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 70 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1132","Căng tin dịch vụ ăn uống KCN (Số 74 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 74 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1133","Bãi đỗ xe máy công nhân (Số 78 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 78 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1134","Điểm cấp nước uống miễn phí thanh niên (Số 82 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 82 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1135","Trạm bảo dưỡng xe nâng & Cơ khí (Số 86 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 86 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1136","Căng tin dịch vụ ăn uống KCN (Số 90 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 90 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1137","Bãi đỗ xe máy công nhân (Số 94 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 94 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1138","Điểm cấp nước uống miễn phí thanh niên (Số 98 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 98 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1139","Trạm bảo dưỡng xe nâng & Cơ khí (Số 102 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 102 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1140","Căng tin dịch vụ ăn uống KCN (Số 106 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 106 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1141","Bãi đỗ xe máy công nhân (Số 110 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 110 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1142","Điểm cấp nước uống miễn phí thanh niên (Số 114 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 114 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1143","Trạm bảo dưỡng xe nâng & Cơ khí (Số 118 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 118 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1144","Căng tin dịch vụ ăn uống KCN (Số 122 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 122 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1145","Bãi đỗ xe máy công nhân (Số 126 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 126 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1146","Điểm cấp nước uống miễn phí thanh niên (Số 130 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 130 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1147","Trạm bảo dưỡng xe nâng & Cơ khí (Số 134 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 134 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1148","Căng tin dịch vụ ăn uống KCN (Số 138 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 138 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1149","Bãi đỗ xe máy công nhân (Số 142 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 142 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1150","Điểm cấp nước uống miễn phí thanh niên (Số 146 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 146 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1151","Trạm bảo dưỡng xe nâng & Cơ khí (Số 150 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 150 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1152","Căng tin dịch vụ ăn uống KCN (Số 154 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 154 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1153","Bãi đỗ xe máy công nhân (Số 158 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 158 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Trông giữ xe theo ca làm việc an toàn"
"poi-lc-1154","Điểm cấp nước uống miễn phí thanh niên (Số 162 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 162 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mô hình thanh niên xung kích phục vụ người đi đường"
"poi-lc-1155","Trạm bảo dưỡng xe nâng & Cơ khí (Số 166 Đường số 1 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 166 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Dịch vụ kỹ thuật phụ trợ công nghiệp"
"poi-lc-1156","Căng tin dịch vụ ăn uống KCN (Số 170 Đường số 1 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 170 đường Đường số 1 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 1 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bữa trưa sạch sẽ phục vụ người lao động"
"poi-lc-1157","Tạp hóa nhu yếu phẩm KCN (Số 14 Đường số 2 KCN Hòa Khánh)","market","Chợ & Mua sắm thiết yếu","Số 14 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bán buôn và bán lẻ hàng thiết yếu"
"poi-lc-1158","Quán ăn phục vụ cơm trưa văn phòng & Ca (Số 18 Đường số 2 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 18 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Thực đơn thay đổi hàng ngày"
"poi-lc-1159","Cửa hàng sửa điện thoại & Máy tính (Số 22 Đường số 2 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 22 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Ép kính, thay pin, sửa phần mềm"
"poi-lc-1160","Điểm sinh hoạt công nhân ca đêm (Số 26 Đường số 2 KCN Hòa Khánh)","community","Cộng đồng & Hành chính","Số 26 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hỗ trợ chỗ nghỉ ngơi và thông tin đời sống"
"poi-lc-1161","Tạp hóa nhu yếu phẩm KCN (Số 30 Đường số 2 KCN Hòa Khánh)","market","Chợ & Mua sắm thiết yếu","Số 30 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bán buôn và bán lẻ hàng thiết yếu"
"poi-lc-1162","Quán ăn phục vụ cơm trưa văn phòng & Ca (Số 34 Đường số 2 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 34 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Thực đơn thay đổi hàng ngày"
"poi-lc-1163","Cửa hàng sửa điện thoại & Máy tính (Số 38 Đường số 2 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 38 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Ép kính, thay pin, sửa phần mềm"
"poi-lc-1164","Điểm sinh hoạt công nhân ca đêm (Số 42 Đường số 2 KCN Hòa Khánh)","community","Cộng đồng & Hành chính","Số 42 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hỗ trợ chỗ nghỉ ngơi và thông tin đời sống"
"poi-lc-1165","Tạp hóa nhu yếu phẩm KCN (Số 46 Đường số 2 KCN Hòa Khánh)","market","Chợ & Mua sắm thiết yếu","Số 46 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bán buôn và bán lẻ hàng thiết yếu"
"poi-lc-1166","Quán ăn phục vụ cơm trưa văn phòng & Ca (Số 50 Đường số 2 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 50 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Thực đơn thay đổi hàng ngày"
"poi-lc-1167","Cửa hàng sửa điện thoại & Máy tính (Số 54 Đường số 2 KCN Hòa Khánh)","living_service","Tiện ích dân sinh","Số 54 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Ép kính, thay pin, sửa phần mềm"
"poi-lc-1168","Điểm sinh hoạt công nhân ca đêm (Số 58 Đường số 2 KCN Hòa Khánh)","community","Cộng đồng & Hành chính","Số 58 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hỗ trợ chỗ nghỉ ngơi và thông tin đời sống"
"poi-lc-1169","Tạp hóa nhu yếu phẩm KCN (Số 62 Đường số 2 KCN Hòa Khánh)","market","Chợ & Mua sắm thiết yếu","Số 62 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bán buôn và bán lẻ hàng thiết yếu"
"poi-lc-1170","Quán ăn phục vụ cơm trưa văn phòng & Ca (Số 66 Đường số 2 KCN Hòa Khánh)","food","Ẩm thực & Đời sống","Số 66 đường Đường số 2 KCN Hòa Khánh, phường Liên Chiểu, TP. Đà Nẵng","Đường số 2 KCN Hòa Khánh","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Thực đơn thay đổi hàng ngày"
